,apex,domain_malicious,subdomain_malicious,#total_scans,#benign_scans,#query,#ip,#ns,ns_matching,#soa,soa_matching,label,positives,response_code,rlength,url_after_redirects,url,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,mean_urls_per_subdomain,mean_path_depth_per_subdomain,mean_query_parameters_per_subdomain_paths,mean_path_length_per_subdomain_paths,mean_number_of_popular_keywords_per_subdomain_paths,url_length,#query_parameters,#dots_in_path,#brands_in_path,#similar_keywords_in_path,#suspicious_keywords_in_path,Alexa_Rank_Avg,Is_FQDN_In_Alexa_1Year
193,summerville-boykinmortuary.com,True,False,200.0,1.0,4825.0,4.0,3.0,True,2.0,True,0,16,"256    1
Name: response_code, dtype: int64","256    14863
Name: rlength, dtype: int64","256    True
Name: url_after_redirects, dtype: bool","256    http://summerville-boykinmortuary.com/SH/08789...
Name: url, dtype: object",N,81,0.6111541678169334,0,0,0,0,N,1,3,181.0,3.8287294000000003,0.4198895,25.121548,0.0,81,1,1,0,0,0,2627.2441,False
194,realtrends.com,True,False,284.0,21.0,1007259.0,5.0,3.0,True,4.0,True,0,14,"300    1
Name: response_code, dtype: int64","300    7467
Name: rlength, dtype: int64","300    True
Name: url_after_redirects, dtype: bool","300    https://benchmark.realtrends.com/storage/app/s...
Name: url, dtype: object",N,81,0.5636682096695271,0,0,0,0,N,0,4,15.333332999999998,2.8992248,0.0,20.794573,0.0,81,1,2,0,1,0,229281.08,False
195,ahmedezzpido.ga,True,False,40.0,0.0,122.0,3.0,1.0,True,1.0,True,1,12,"78    1
Name: response_code, dtype: int64","78    169
Name: rlength, dtype: int64","78    True
Name: url_after_redirects, dtype: bool","78    https://ahmedezzpido.ga/
Name: url, dtype: object",N,55,0.5612255163153685,0,0,0,0,N,0,0,10.0,1.2,0.0,3.7,0.0,55,1,1,0,0,0,1000000.0,False
196,senainfotech.com,True,False,11.0,1.0,3940.0,3.0,5.0,True,1.0,None,0,12,"193    1
Name: response_code, dtype: int64","193    209
Name: rlength, dtype: int64","193    True
Name: url_after_redirects, dtype: bool","193    http://senainfotech.com/model/2013
Name: url, dtype: object",N,66,0.5793455592411959,0,0,0,0,N,0,0,9.0,1.5555556000000001,0.0,6.5555553,0.0,66,1,1,0,0,0,1000000.0,False
197,ci36212.ml,True,True,26.0,0.0,8.0,1.0,1.0,True,1.0,True,1,12,"323    1
Name: response_code, dtype: int64","323    39090
Name: rlength, dtype: int64","323    True
Name: url_after_redirects, dtype: bool","323    https://www.allegro.pl.ci36212.ml/78569/
Name: url, dtype: object",N,72,0.5993038888764679,0,0,0,0,N,0,3,8.666667,1.2555555,0.0,4.6222224,0.0,72,1,4,0,0,0,1000000.0,False
198,realtor-todd.com,True,False,25.0,1.0,2540.0,4.0,1.0,True,1.0,True,0,14,"325    1
Name: response_code, dtype: int64","325    7590
Name: rlength, dtype: int64","325    True
Name: url_after_redirects, dtype: bool","325    https://realtor-todd.com/wap/onedrive
Name: url, dtype: object",N,69,0.5705486434731363,0,0,0,0,N,1,0,23.0,1.7826087,0.0,12.956522,0.0,69,1,1,1,0,0,1000000.0,False
199,supermagabrasil.com,True,False,17.0,0.0,44.0,2.0,1.0,True,1.0,True,1,11,"7    1
Name: response_code, dtype: int64","7    61652
Name: rlength, dtype: int64","7    True
Name: url_after_redirects, dtype: bool","7    https://supermagabrasil.com/promocao.php
Name: url, dtype: object",N,70,0.5529459239866168,0,0,0,0,N,0,1,10.0,1.0,0.0,7.0,0.0,70,1,1,0,0,0,1000000.0,False
200,wakimangouper.com,True,False,333.0,0.0,16.0,1.0,1.0,True,1.0,None,1,16,"354    1
Name: response_code, dtype: int64","354    35194
Name: rlength, dtype: int64","354    True
Name: url_after_redirects, dtype: bool","354    https://wakimangouper.com/canada/taxe/atb/ques...
Name: url, dtype: object",N,81,0.5815088304385682,0,0,0,0,N,0,3,154.0,3.6948051,0.038961037999999996,26.487013,0.0,81,1,1,0,0,0,1000000.0,False
201,infos-online-bulbankunicredit.com,True,True,210.0,0.0,65.0,2.0,2.0,True,2.0,None,1,14,"154    1
Name: response_code, dtype: int64","154    19291
Name: rlength, dtype: int64","154    True
Name: url_after_redirects, dtype: bool","154    http://infos-online-bulbankunicredit.com/trueA...
Name: url, dtype: object",N,81,0.5875275565040504,0,0,0,0,N,2,3,19.6,1.5846153,0.05384615400000001,17.366667,0.0,81,1,1,0,0,0,1000000.0,False
202,sunfunnow.com,True,True,25.0,3.0,4229.0,3.0,1.0,True,1.0,True,0,15,"9    1
Name: response_code, dtype: int64","9    763
Name: rlength, dtype: int64","9    True
Name: url_after_redirects, dtype: bool","9    https://bluegreenreview.sunfunnow.com/wp-inclu...
Name: url, dtype: object",N,79,0.5782898250971277,0,0,0,0,N,1,4,9.0,2.34375,0.0,11.53125,0.0,79,1,2,0,0,0,980.9713,False
203,threeonline-payments.com,True,False,105.0,0.0,326.0,1.0,3.0,True,1.0,None,1,12,"438    1
Name: response_code, dtype: int64","438    3800
Name: rlength, dtype: int64","438    True
Name: url_after_redirects, dtype: bool","438    http://threeonline-payments.com/
Name: url, dtype: object",N,64,0.5637850180861255,0,0,0,0,N,1,0,19.0,1.5263158000000001,0.0,7.736842,0.0,64,1,1,0,0,0,1000000.0,False
204,croissanttree.com,True,False,3182.0,0.0,24622.0,2.0,2.0,True,2.0,True,0,18,"286    1
Name: response_code, dtype: int64","286    827
Name: rlength, dtype: int64","286    True
Name: url_after_redirects, dtype: bool","286    http://croissanttree.com/modules/mod_stats/tmp...
Name: url, dtype: object",N,81,0.5599836178032532,0,0,0,0,N,0,3,101.2,2.7689362,0.0,23.143829999999998,0.0,81,1,1,0,0,0,1000000.0,False
205,polrac.com,True,False,21.0,0.0,3104.0,7.0,5.0,True,3.0,None,0,10,"249    1
Name: response_code, dtype: int64","249    15055
Name: rlength, dtype: int64","249    True
Name: url_after_redirects, dtype: bool","249    http://polrac.com/wp-admin/js/faxz/hakam%20new...
Name: url, dtype: object",N,81,0.6058520987637335,0,0,0,0,N,1,3,10.0,5.0,0.0,39.0,0.0,81,1,1,0,0,0,1000000.0,False
206,upcomingwiki.com,True,False,200.0,38.0,4619.0,3.0,1.0,True,1.0,None,0,15,"237    1
Name: response_code, dtype: int64","237    329
Name: rlength, dtype: int64","237    True
Name: url_after_redirects, dtype: bool","237    http://cricket.upcomingwiki.com/sites/default/...
Name: url, dtype: object",N,81,0.5810217782267162,0,0,0,0,N,0,4,10.0,3.3888887999999997,0.0,21.722220999999998,0.0,81,1,2,0,0,0,323344.16,False
207,senet.com.au,False,True,4359.0,3.0,89187.0,1.0,1.0,True,1.0,True,0,13,"222    1
Name: response_code, dtype: int64","222    18805
Name: rlength, dtype: int64","222    True
Name: url_after_redirects, dtype: bool","222    http://users.senet.com.au/~sanpet/SS/hott22/ho...
Name: url, dtype: object",N,81,0.5521933011101543,0,0,0,0,N,0,5,163.5,3.469325,0.8773006,21.74233,0.0,81,1,3,0,0,0,2732.0144,False
208,usr5211.ml,True,True,20.0,0.0,8.0,1.0,1.0,True,1.0,True,1,12,"67    1
Name: response_code, dtype: int64","67    39090
Name: rlength, dtype: int64","67    True
Name: url_after_redirects, dtype: bool","67    https://www.allegro.pl.usr5211.ml/78569/
Name: url, dtype: object",N,71,0.5921678985953477,0,0,0,0,N,0,3,6.666666499999999,1.1666666,0.0,2.5185183999999996,0.0,71,1,4,0,0,0,1000000.0,False
209,info-clientid3.ga,True,True,1104.0,0.0,275.0,1.0,1.0,True,1.0,True,1,16,"94    1
Name: response_code, dtype: int64","94    1050
Name: rlength, dtype: int64","94    True
Name: url_after_redirects, dtype: bool","94    https://info-clientid3.ga/fr.en/62fe08/en/seas...
Name: url, dtype: object",N,80,0.5931238611523872,0,0,0,0,N,1,4,54.5,2.02,0.0,10.6038885,0.0,80,1,2,0,0,0,1000000.0,False
210,mybdcash.com,True,True,60.0,7.0,1175.0,9.0,8.0,True,2.0,None,1,12,"129    1
Name: response_code, dtype: int64","129    12363
Name: rlength, dtype: int64","129    True
Name: url_after_redirects, dtype: bool","129    http://bancoestado-cl.mybdcash.com/2
Name: url, dtype: object",N,68,0.5685703432561253,0,0,0,0,N,1,1,8.25,1.2788461000000002,0.0,2.3365386000000004,0.0,68,1,2,0,0,0,9407.498,False
211,cre8houston.com,True,True,45.0,1.0,13108.0,2.0,1.0,True,1.0,True,0,12,"276    1
Name: response_code, dtype: int64","276    3204
Name: rlength, dtype: int64","276    True
Name: url_after_redirects, dtype: bool","276    https://www.cre8houston.com/system/Confirm/app...
Name: url, dtype: object",N,81,0.5847353162593205,0,0,0,0,N,0,4,13.5,3.3181818,0.0,23.622726,0.0,81,1,2,0,0,0,6311.2153,False
212,bankofamerica-verification.com,True,False,237.0,0.0,3751.0,13.0,11.0,True,7.0,True,1,10,"413    1
Name: response_code, dtype: int64","413    133512
Name: rlength, dtype: int64","413    True
Name: url_after_redirects, dtype: bool","413    https://mail.bankofamerica-verification.com/
Name: url, dtype: object",N,76,0.5832033597082303,0,0,0,0,N,1,1,13.0,1.0,0.0,1.0,0.0,76,1,2,1,0,0,1000000.0,False
213,hijabulhareem.com,True,True,56.0,9.0,20979.0,5.0,4.0,True,3.0,None,0,16,"153    1
Name: response_code, dtype: int64","153    2174
Name: rlength, dtype: int64","153    True
Name: url_after_redirects, dtype: bool","153    http://www.hijabulhareem.com/jettrao.com/home/...
Name: url, dtype: object",N,81,0.5564845336427152,0,0,0,0,N,0,5,14.5,2.9777777000000003,0.0,25.319445,0.0,81,1,3,0,0,0,46281.684,False
214,janarogyam.com,True,False,121.0,0.0,1130.0,5.0,1.0,True,1.0,None,0,16,"389    1
Name: response_code, dtype: int64","389    0
Name: rlength, dtype: int64","389    True
Name: url_after_redirects, dtype: bool","389    http://janarogyam.com/paypal/customer_center/c...
Name: url, dtype: object",N,81,0.5657685047917552,0,0,0,0,N,0,3,43.0,4.6279069999999995,0.3255814,46.860465999999995,0.0,81,1,1,1,1,0,1000000.0,False
215,reserveedocuments.com,True,False,51.0,0.0,371.0,3.0,1.0,True,1.0,None,1,15,"449    1
Name: response_code, dtype: int64","449    4069
Name: rlength, dtype: int64","449    True
Name: url_after_redirects, dtype: bool","449    https://reserveedocuments.com/adobefile/index.php
Name: url, dtype: object",N,81,0.5716644225054033,0,0,0,0,N,0,1,39.0,1.8205128000000002,0.0,16.179486999999998,0.0,81,1,1,0,0,0,1000000.0,False
216,luwest.com,True,False,93.0,5.0,4226.0,5.0,3.0,True,2.0,None,0,16,"110    1
Name: response_code, dtype: int64","110    76045
Name: rlength, dtype: int64","110    True
Name: url_after_redirects, dtype: bool","110    http://luwest.com/tag1/msgvoice/cmd-login=f2f2...
Name: url, dtype: object",N,81,0.5989626022452781,0,0,0,0,N,1,3,56.0,3.5535714999999994,2.767857,64.33929,0.0,81,1,1,0,0,0,1823.8851,False
217,frehnder.com,True,True,87.0,0.0,757.0,1.0,1.0,True,1.0,None,1,15,"47    1
Name: response_code, dtype: int64","47    8256
Name: rlength, dtype: int64","47    True
Name: url_after_redirects, dtype: bool","47    http://www.frehnder.com/mazon/amazon/
Name: url, dtype: object",N,68,0.5662815336512381,0,0,0,0,N,0,1,18.0,1.879257,0.0,9.201239,0.0,68,1,2,1,2,0,1000000.0,False
218,halifaxverification.com,True,False,69.0,0.0,65.0,1.0,1.0,True,1.0,True,1,13,"405    1
Name: response_code, dtype: int64","405    204
Name: rlength, dtype: int64","405    True
Name: url_after_redirects, dtype: bool","405    https://halifaxverification.com/
Name: url, dtype: object",N,64,0.5814830546300739,0,0,0,0,N,0,0,7.0,1.0,0.0,1.0,0.0,64,1,1,0,0,0,1000000.0,False
219,apolloserviceac.com,True,True,508.0,38.0,7481.0,4.0,7.0,True,3.0,True,0,14,"64    1
Name: response_code, dtype: int64","64    7596
Name: rlength, dtype: int64","64    True
Name: url_after_redirects, dtype: bool","64    https://www.apolloserviceac.com/https/secure/o...
Name: url, dtype: object",N,80,0.5605132886694391,0,0,0,0,N,0,4,30.0,2.9642856,0.0,17.059525,0.0,80,1,2,0,0,0,1000000.0,False
220,wintecs.net,True,False,59.0,8.0,1094.0,2.0,2.0,True,1.0,True,0,14,"104    1
Name: response_code, dtype: int64","104    45525
Name: rlength, dtype: int64","104    True
Name: url_after_redirects, dtype: bool","104    http://www.wintecs.net/img/BtIntet/aspxaccount...
Name: url, dtype: object",N,81,0.5766410069613906,0,0,0,0,N,0,4,4.0,4.428571,0.0,44.285713,0.0,81,1,2,0,0,0,1000000.0,False
221,trsymid.com,True,True,51.0,2.0,13.0,1.0,1.0,True,1.0,None,1,14,"399    1
Name: response_code, dtype: int64","399    1050
Name: rlength, dtype: int64","399    True
Name: url_after_redirects, dtype: bool","399    https://manage.service.appleid.apple.com.trsym...
Name: url, dtype: object",N,81,0.5607606152469117,0,0,0,0,N,0,7,13.0,1.0,0.0,4.1827955,0.0,81,1,0,1,0,0,1000000.0,False
222,jppost-bhe.top,True,False,76.0,0.0,120.0,3.0,1.0,True,1.0,None,1,16,"3    1
Name: response_code, dtype: int64","3    18155
Name: rlength, dtype: int64","3    True
Name: url_after_redirects, dtype: bool","3    http://jppost-bhe.top/lj.html
Name: url, dtype: object",N,59,0.5373601919512936,0,0,0,0,N,1,1,11.0,1.0,0.0,6.0,0.0,59,1,1,0,0,0,1000000.0,False
223,6c3675673fd17bc0818cadbca8775802ed.info,True,True,43.0,1.0,72.0,1.0,1.0,True,1.0,True,1,14,"227    1
Name: response_code, dtype: int64","227    3
Name: rlength, dtype: int64","227    True
Name: url_after_redirects, dtype: bool","227    https://www.amazon.co.jp.6c3675673fd17bc0818ca...
Name: url, dtype: object",N,81,0.6050708670435253,0,0,0,0,N,0,6,10.0,2.85,0.0,57.05,0.0,81,1,0,1,0,0,1000000.0,False
224,christianguidegh.com,True,True,135.0,1.0,1549.0,2.0,1.0,True,1.0,True,0,12,"427    1
Name: response_code, dtype: int64","427    404
Name: rlength, dtype: int64","427    True
Name: url_after_redirects, dtype: bool","427    http://christianguidegh.com/wp-includes/Simple...
Name: url, dtype: object",N,81,0.5904598628164464,0,0,0,0,N,1,3,5.8,4.8433332,0.0,41.62,0.0,81,1,1,0,0,0,1000000.0,False
225,axisbnkgroup.com,True,False,83.0,1.0,216.0,1.0,1.0,True,1.0,None,1,12,"425    1
Name: response_code, dtype: int64","425    25490
Name: rlength, dtype: int64","425    True
Name: url_after_redirects, dtype: bool","425    https://axisbnkgroup.com/en/1/
Name: url, dtype: object",N,62,0.5879725375884723,0,0,0,0,N,0,0,14.0,2.142857,0.0,4.071429,0.0,62,1,1,0,0,0,1000000.0,False
226,flaviagamonar.com,True,True,50.0,2.0,2221.0,12.0,5.0,True,5.0,True,0,10,"316    1
Name: response_code, dtype: int64","316    18268
Name: rlength, dtype: int64","316    True
Name: url_after_redirects, dtype: bool","316    http://www.flaviagamonar.com/wp-content/themes...
Name: url, dtype: object",N,81,0.5840683351616577,0,0,0,0,N,1,4,21.0,6.68125,0.0,62.025,0.0,81,1,2,0,0,0,8973.163,False
227,lookartyou.com,True,True,59.0,0.0,1357.0,3.0,3.0,True,3.0,None,0,12,"254    1
Name: response_code, dtype: int64","254    388
Name: rlength, dtype: int64","254    True
Name: url_after_redirects, dtype: bool","254    https://www.lookartyou.com/img/s/PayPal-Billin...
Name: url, dtype: object",N,81,0.5976834016614033,0,0,0,0,N,1,4,12.0,5.75,0.0,54.625,0.0,81,1,2,0,0,0,3747.9809999999998,False
228,mayer-hi.com,True,True,301.0,0.0,1309.0,56.0,1.0,True,1.0,None,0,17,"411    1
Name: response_code, dtype: int64","411    64039
Name: rlength, dtype: int64","411    True
Name: url_after_redirects, dtype: bool","411    http://mayer-hi.com/site/www/secure.bankofamer...
Name: url, dtype: object",N,81,0.5802899702860691,0,0,0,0,N,1,4,96.0,6.9948735,0.0,69.72061,0.0,81,1,1,0,0,0,1000000.0,False
229,checkinfolists.com,True,False,270.0,1.0,243.0,1.0,3.0,True,1.0,None,1,17,"320    1
Name: response_code, dtype: int64","320    372794
Name: rlength, dtype: int64","320    True
Name: url_after_redirects, dtype: bool","320    https://checkinfolists.com/e-transfer/directin...
Name: url, dtype: object",N,81,0.5782393510784607,0,0,0,0,N,1,3,71.0,4.549296,0.0,50.859154,0.0,81,1,1,0,0,0,1000000.0,False
230,bodysensations.com.au,True,True,108.0,0.0,409.0,1.0,2.0,True,2.0,True,1,14,"336    1
Name: response_code, dtype: int64","336    21417
Name: rlength, dtype: int64","336    True
Name: url_after_redirects, dtype: bool","336    http://www.bodysensations.com.au/media/icons/v...
Name: url, dtype: object",N,81,0.5750676268691594,0,0,0,0,N,0,5,35.0,6.2003083,0.0,41.44222,0.0,81,1,3,0,0,0,1000000.0,False
231,efp2.info,True,False,474.0,0.0,1165.0,1.0,1.0,True,1.0,True,0,15,"176    1
Name: response_code, dtype: int64","176    7576
Name: rlength, dtype: int64","176    True
Name: url_after_redirects, dtype: bool","176    https://efp2.info/bankofamerica.us/bankofameri...
Name: url, dtype: object",N,81,0.5832761867896346,0,0,0,0,N,0,4,110.0,2.7629232000000004,1.0017825,34.21925,0.0,81,1,2,1,0,0,1000000.0,False
232,alert-wode.com,True,True,71085.0,0.0,4404.0,5.0,2.0,True,2.0,None,1,14,"210    1
Name: response_code, dtype: int64","210    2202
Name: rlength, dtype: int64","210    True
Name: url_after_redirects, dtype: bool","210    http://ww17.login-appleid.apple.com.alert-wode...
Name: url, dtype: object",N,81,0.5734254377924528,0,0,0,0,N,2,6,4062.0,1.0,1.0716484,1.0026468000000002,0.0,81,1,0,1,0,0,1000000.0,False
233,managr-cogeco.com,False,False,28.0,1.0,38.0,1.0,1.0,True,1.0,None,1,11,"403    1
Name: response_code, dtype: int64","403    6681
Name: rlength, dtype: int64","403    True
Name: url_after_redirects, dtype: bool","403    https://managr-cogeco.com/acpub/SignIntoMyAcco...
Name: url, dtype: object",N,81,0.5915602380698503,0,0,0,0,N,1,3,17.0,1.5294118,1.0588236,15.294118,0.0,81,1,1,0,0,0,1000000.0,False
234,acc-123apps.com,True,False,47.0,1.0,454.0,3.0,1.0,True,1.0,True,1,8,"292    1
Name: response_code, dtype: int64","292    6002
Name: rlength, dtype: int64","292    True
Name: url_after_redirects, dtype: bool","292    http://acc-123apps.com/ml0wm
Name: url, dtype: object",N,60,0.5728906593069558,0,0,0,0,N,1,0,12.0,1.0,0.0,5.8333335,0.0,60,1,1,0,0,0,1000000.0,False
235,xn--papal-yg2b.ga,False,False,52.0,0.0,19.0,1.0,1.0,True,1.0,True,1,11,"285    1
Name: response_code, dtype: int64","285    405437
Name: rlength, dtype: int64","285    True
Name: url_after_redirects, dtype: bool","285    https://xn--papal-yg2b.ga/
Name: url, dtype: object",N,58,0.5756290013394486,0,0,0,0,Y,1,0,8.0,1.0,0.0,1.0,0.0,58,1,1,0,0,0,1000000.0,False
236,pagalhaipyar.com,True,True,346.0,0.0,22.0,1.0,1.0,True,1.0,None,1,19,"122    1
Name: response_code, dtype: int64","122    14905
Name: rlength, dtype: int64","122    True
Name: url_after_redirects, dtype: bool","122    http://pagalhaipyar.com/directing/www2.scotiao...
Name: url, dtype: object",N,81,0.5744253576612771,0,0,0,0,N,0,4,68.333336,4.6984129999999995,0.024691357999999997,54.543209999999995,0.0,81,1,1,0,0,0,1000000.0,False
237,developmentes-pagese.ga,True,False,36.0,0.0,230.0,1.0,0.0,None,0.0,None,1,16,"181    1
Name: response_code, dtype: int64","181    733
Name: rlength, dtype: int64","181    True
Name: url_after_redirects, dtype: bool","181    http://developmentes-pagese.ga/facebook-verifi...
Name: url, dtype: object",N,81,0.5813321118955643,0,0,0,0,N,2,3,30.0,1.0,0.0,23.8,0.0,81,1,1,1,0,0,1000000.0,False
238,cdnsupportweb-page.com,True,True,176.0,0.0,38.0,1.0,1.0,True,1.0,None,1,16,"127    1
Name: response_code, dtype: int64","127    34379
Name: rlength, dtype: int64","127    True
Name: url_after_redirects, dtype: bool","127    http://srv-activityrisk-from.appleid.apple.com...
Name: url, dtype: object",N,81,0.5801897670365482,0,0,0,0,N,2,5,16.333334,1.2942528999999998,0.0,5.448276,0.0,81,1,0,1,0,0,1000000.0,False
239,fatimakurier.com,True,False,74.0,2.0,34.0,1.0,1.0,True,1.0,True,1,6,"243    1
Name: response_code, dtype: int64","243    315
Name: rlength, dtype: int64","243    True
Name: url_after_redirects, dtype: bool","243    https://fatimakurier.com/3251/
Name: url, dtype: object",N,62,0.5824183287680258,0,0,0,0,N,0,0,9.0,1.2222222,0.0,3.0,0.0,62,1,1,0,0,0,1000000.0,False
240,ref0117.com,True,False,37.0,0.0,13.0,1.0,1.0,True,1.0,None,1,12,"344    1
Name: response_code, dtype: int64","344    0
Name: rlength, dtype: int64","344    True
Name: url_after_redirects, dtype: bool","344    https://ee-update.ref0117.com/?ee=2
Name: url, dtype: object",N,67,0.5827851957488559,0,0,0,0,N,1,1,20.0,1.0,0.0,1.0,0.0,67,1,2,0,0,0,1000000.0,False
241,dmsdn.com,False,False,196.0,14.0,3738.0,2.0,2.0,True,2.0,True,1,16,"335    1
Name: response_code, dtype: int64","335    4051
Name: rlength, dtype: int64","335    True
Name: url_after_redirects, dtype: bool","335    http://cibic.dev.dmsdn.com/wp-content/language...
Name: url, dtype: object",N,81,0.5801897670365483,0,0,0,0,N,1,5,52.0,2.8446602999999997,0.024271844,18.310679999999998,0.0,81,1,3,0,0,0,12748.693000000001,False
242,magazineluizablackapp.co.uk,True,False,31.0,0.0,72.0,1.0,4.0,True,1.0,None,1,12,"365    1
Name: response_code, dtype: int64","365    61694
Name: rlength, dtype: int64","365    True
Name: url_after_redirects, dtype: bool","365    http://www.magazineluizablackapp.co.uk/promoca...
Name: url, dtype: object",N,81,0.5811360288492615,0,0,0,0,N,0,5,8.0,1.0,0.0,4.5,0.0,81,1,3,0,0,0,1000000.0,False
243,ref-t56t.com,True,True,18.0,0.0,109.0,2.0,2.0,True,1.0,True,1,10,"119    1
Name: response_code, dtype: int64","119    3302
Name: rlength, dtype: int64","119    True
Name: url_after_redirects, dtype: bool","119    http://hmrev.ref-t56t.com/
Name: url, dtype: object",N,58,0.5645957776124373,0,0,0,0,N,1,1,3.5,1.0,0.0,1.0,0.0,58,1,2,0,0,0,1000000.0,False
244,stokestrategy.com,True,False,471.0,6.0,6441.0,2.0,2.0,True,3.0,None,0,13,"74    1
Name: response_code, dtype: int64","74    156
Name: rlength, dtype: int64","74    True
Name: url_after_redirects, dtype: bool","74    https://stokestrategy.com/apps
Name: url, dtype: object",N,61,0.5488582318537018,0,0,0,0,N,0,0,13.0,1.5146341,0.0,11.465854,0.0,61,1,1,0,0,0,5607.22,False
245,goukitwe.com,True,False,114.0,0.0,38.0,1.0,1.0,True,1.0,None,1,15,"206    1
Name: response_code, dtype: int64","206    34368
Name: rlength, dtype: int64","206    True
Name: url_after_redirects, dtype: bool","206    https://manage-verifid435464776643.appleid.app...
Name: url, dtype: object",N,81,0.6008840720370352,0,0,0,0,N,1,4,12.0,1.0833334,0.24242425,4.3459597,0.0,81,1,0,1,0,0,1000000.0,False
246,loclbitcoiins.com,True,False,26.0,0.0,228.0,1.0,4.0,True,1.0,True,1,15,"39    1
Name: response_code, dtype: int64","39    11600
Name: rlength, dtype: int64","39    True
Name: url_after_redirects, dtype: bool","39    http://loclbitcoiins.com/
Name: url, dtype: object",N,56,0.5539649709423028,0,0,0,0,N,0,0,18.0,1.0,0.0,1.6111111999999999,0.0,56,1,1,0,0,0,1000000.0,False
247,ref3939-paypai.com,True,False,126.0,0.0,94.0,2.0,3.0,True,1.0,True,1,12,"395    1
Name: response_code, dtype: int64","395    672
Name: rlength, dtype: int64","395    True
Name: url_after_redirects, dtype: bool","395    https://ref3939-paypai.com/
Name: url, dtype: object",N,59,0.571292423528789,0,0,0,0,N,1,0,14.0,1.8571428,0.0,20.714285,0.0,59,1,1,0,0,0,1000000.0,False
248,legofxpro.com,True,False,145.0,1.0,1271.0,3.0,1.0,True,2.0,None,1,13,"452    1
Name: response_code, dtype: int64","452    7656
Name: rlength, dtype: int64","452    True
Name: url_after_redirects, dtype: bool","452    https://my-account-config-paypalservice-inc.le...
Name: url, dtype: object",N,81,0.5875275565040504,0,0,0,0,N,4,3,14.0,1.2142857,0.0,6.357143,0.0,81,1,0,1,0,0,1000000.0,False
249,ube-import.dk,True,False,137.0,0.0,2332.0,1.0,1.0,True,2.0,True,0,15,"61    1
Name: response_code, dtype: int64","61    7584
Name: rlength, dtype: int64","61    True
Name: url_after_redirects, dtype: bool","61    https://ube-import.dk/update/account/customer_...
Name: url, dtype: object",N,80,0.568123861152387,0,0,0,0,N,1,3,44.0,5.9772725,0.0,63.20454399999999,0.0,80,1,1,0,0,0,1000000.0,False
250,stepemacdo.com,True,False,25.0,1.0,747.0,4.0,1.0,True,1.0,True,1,10,"378    1
Name: response_code, dtype: int64","378    18463
Name: rlength, dtype: int64","378    True
Name: url_after_redirects, dtype: bool","378    https://stepemacdo.com/onhtts?data=2.266484814...
Name: url, dtype: object",N,81,0.589294912855117,0,0,0,0,N,0,4,22.0,1.0,0.6363635999999999,4.818182,0.0,81,1,1,0,0,0,1000000.0,False
251,rri.org,True,True,102.0,1.0,44266.0,2.0,4.0,True,2.0,True,0,14,"396    1
Name: response_code, dtype: int64","396    7572
Name: rlength, dtype: int64","396    True
Name: url_after_redirects, dtype: bool","396    http://www.rri.org/includes/swf/LPP/pdt/Dashbr...
Name: url, dtype: object",N,81,0.5962599007333128,0,0,0,0,N,0,4,38.5,7.439394,0.22727273,49.242424,0.0,81,1,2,0,0,0,3223.0574,False
252,philippedufrenoy.com,False,False,79.0,2.0,14880.0,1.0,1.0,True,1.0,None,0,15,"208    1
Name: response_code, dtype: int64","208    33546
Name: rlength, dtype: int64","208    True
Name: url_after_redirects, dtype: bool","208    http://philippedufrenoy.com/wp-includes/js/us/...
Name: url, dtype: object",N,81,0.5834303002303249,0,0,0,0,N,1,3,9.0,5.2083335,0.0,33.458332,0.0,81,1,1,0,0,0,1000000.0,False
253,goodsteel.vn,True,False,262.0,0.0,15714.0,3.0,3.0,True,3.0,None,1,16,"259    1
Name: response_code, dtype: int64","259    0
Name: rlength, dtype: int64","259    False
Name: url_after_redirects, dtype: bool","259    http://goodsteel.vn/wp-includes/js/live/174362...
Name: url, dtype: object",N,81,0.6069923368352822,0,0,0,0,N,1,3,45.5,4.9534883,0.7906977,62.569767000000006,0.0,81,1,1,0,0,0,1000000.0,False
254,productioninmotion.com,True,True,339.0,0.0,4469.0,3.0,5.0,True,1.0,None,0,14,"140    1
Name: response_code, dtype: int64","140    2833
Name: rlength, dtype: int64","140    True
Name: url_after_redirects, dtype: bool","140    https://productioninmotion.com/podcast/aspn
Name: url, dtype: object",N,75,0.5588551671040758,0,0,0,0,N,0,0,46.0,2.4130435,0.7173913000000001,14.978260999999998,0.0,75,1,1,0,0,0,1000000.0,False
255,hhtppssdepqypqlll.info,True,True,98.0,0.0,24.0,1.0,3.0,True,1.0,True,1,11,"162    1
Name: response_code, dtype: int64","162    318
Name: rlength, dtype: int64","162    True
Name: url_after_redirects, dtype: bool","162    https://www.hhtppssdepqypqlll.info/de-DE/www.p...
Name: url, dtype: object",N,81,0.5848248549920853,0,0,0,0,N,1,5,14.5,3.7916667,0.25,41.75,0.0,81,1,2,0,0,0,1000000.0,False
