,Unnamed: 0,apex,fqdns,firstseen-pdns,lastseen-pdns,days count-pdns,query count,name servers,ns domain,soa_domains_nos,soa_domain,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,Label,Number_of_total_Scans,Number_of_Benign_Scans,apex_marked_malicious,domain_marked_malicious,sibling_domain_marked_malicious,Number_of_query_parameters,Positive_count,Response_code,URL_after_redirects,resolution,rlength,url_length,number of days between firstseen and lastseen,Alexa rank (avg)
104,104,existing-error41.tk,existing-error41.tk,2019-05-07,2019-05-08,190,1,1,True,1,None,Y,19,0.4602350937205876,0,0,0,0,N,1,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,6,None,False,on,None,27,88,352875.0
105,105,datiy-sem.com,www.datiy-sem.com,2019-06-12,2019-09-27,4157,69,4,True,1,None,N,17,0.446558677748824,0,0,0,0,N,1,1,Attacker-Created,28.0,0.0,28.0,0.0,2.0,0,5,404,False,52.10.85.173,0,63,0,830286.1428571428
106,106,baroibeo123.tk,baroibeo123.tk,2019-07-05,2019-07-06,13,1,1,True,1,True,Y,14,0.4402050536856128,0,0,0,0,N,0,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,6,200,False,198.252.102.115,1258,22,36,531022.0
107,107,docusnrrs.com,docusnrrs.com,2019-04-27,2019-04-29,7,1,2,True,1,None,N,13,0.3856318715337227,0,0,0,0,N,0,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,7,None,False,on,None,21,108,500756.0
108,108,thevideoonlienfreeeusa.xyz,thevideoonlienfreeeusa.xyz,2019-08-08,2019-08-09,53,1,1,True,1,None,Y,26,0.4841425728895547,0,0,0,0,N,0,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,13,200,False,198.54.114.195,27162,34,1,308807.0
109,109,jikorenij.tk,jikorenij.tk,2019-05-01,2019-05-02,2104,1,1,True,0,None,Y,12,0.38562031562256,0,0,0,0,N,0,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,None,False,on,None,25,95,97789.0
110,110,edevlet-aidatlari-agustos.com,edevlet-aidatlari-agustos.com,2019-07-29,2019-07-30,7,1,1,True,1,None,N,29,0.4800503031461083,0,0,0,0,N,2,0,Attacker-Created,10.0,0.0,10.0,10.0,0.0,0,6,200,False,160.153.133.160,9067,37,5,401709.0
111,111,landermaestro.com,www.landermaestro.com,2019-06-16,2020-01-03,15250,12,2,True,2,True,N,21,0.44930817829097386,0,0,0,0,N,0,1,Attacker-Created,29.0,0.0,29.0,0.0,4.0,0,11,200,False,104.31.79.32,4062,39,24,251604.9411764706
112,112,letsgo-opit.com,manage.recovery.dataupdate-rebuild.letsgo-opit.com,2019-08-15,2019-08-22,28,1,1,True,1,None,N,50,0.5139090555744735,0,0,2,0,N,2,3,Attacker-Created,22.0,2.0,20.0,0.0,3.0,0,7,404,False,178.255.43.94,74,59,0,386836.0
113,113,fouchfcouhy.com,fouchfcouhy.com,2019-07-24,2019-07-25,14,1,1,True,1,None,N,15,0.3591132058597929,0,0,0,0,N,0,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,6,None,False,on,None,46,0,612487.0
114,114,asmallgateused.tk,asmallgateused.tk,2019-06-27,2019-06-28,107,1,1,True,0,None,Y,17,0.4171469130429416,0,0,0,1,N,0,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,10,404,True,185.86.77.77,0,25,37,991358.0
115,115,nemitbet.com,nemitbet.com,2019-02-13,2019-03-08,27,20,4,True,1,None,N,12,0.38562031562256,0,0,0,0,N,0,0,Attacker-Created,69.0,0.0,69.0,69.0,65.0,0,5,None,False,on,None,20,2,96856.0
116,116,niremidig-rer.com,www.niremidig-rer.com,2019-06-13,2019-09-26,607,54,4,True,1,None,N,21,0.42841666568390857,0,0,0,0,N,1,1,Attacker-Created,43.0,0.0,43.0,0.0,15.0,0,5,404,False,34.208.74.229,0,73,0,782440.0
117,117,secidcemmde.com,secidcemmde.com,2019-01-10,2019-02-04,25,28,4,True,1,None,N,15,0.3528224760686142,0,0,0,1,N,0,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,None,False,on,None,23,49,742864.0
118,118,satatiyosher.com,satatiyosher.com,2018-12-28,2019-01-21,21,24,4,True,1,None,N,16,0.4375,0,0,0,0,N,0,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,None,False,on,None,24,37,634548.0
119,119,sumecposori.com,sumecposori.com,2019-01-10,2019-02-04,25,24,4,True,1,None,N,15,0.3987372689843048,0,0,0,0,N,0,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,5,None,False,on,None,24,0,602570.0
120,120,tevemumigeti.com,tevemumigeti.com,2019-06-14,2019-07-09,11,24,4,True,1,None,N,16,0.39445488164154,0,0,0,0,N,0,0,Attacker-Created,4.0,0.0,4.0,4.0,1.0,0,6,None,False,on,None,24,21,500217.0
121,121,henofsar.com,henofsar.com,2018-12-16,2019-01-09,18,16,4,True,1,None,N,12,0.4272869822892267,0,0,0,0,N,0,0,Attacker-Created,38.0,0.0,38.0,38.0,37.0,0,5,None,False,on,None,20,82,819027.0
122,122,mdekolone.icu,mdekolone.icu,2019-04-29,2019-05-24,91,1,1,True,1,True,N,13,0.4240934099952612,0,0,0,0,N,0,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,6,200,False,213.178.155.132,23424,75,104,382098.0
123,123,bofutitewi.com,www.bofutitewi.com,2019-07-29,2019-12-09,1632,6,4,True,1,None,N,18,0.4101295201340088,0,0,0,0,N,0,1,Attacker-Created,584.0,0.0,584.0,0.0,15.0,0,5,404,False,34.209.106.186,0,49,1,451567.5
124,124,vetederac.com,www.vetederac.com,2019-03-28,2019-09-25,1608,48,4,True,1,None,N,17,0.4115962691095488,0,0,0,0,N,0,1,Attacker-Created,49.0,0.0,49.0,0.0,10.0,0,5,200,False,52.89.236.180,0,25,72,860911.0
125,125,heriffttsirrni.com,heriffttsirrni.com,2018-12-28,2019-01-21,18,12,4,True,1,None,N,18,0.4274227482598221,0,0,0,0,N,0,0,Attacker-Created,6.0,0.0,6.0,6.0,1.0,0,6,None,False,on,None,26,49,443478.0
126,126,com-access-nodes.info,myetherwallet.com-access-nodes.info,2019-08-02,2019-08-28,223,2,1,True,1,True,Y,35,0.4987521632960522,1,0,1,0,N,2,1,Attacker-Created,22.0,2.0,18.0,0.0,0.0,0,11,200,True,104.28.22.168,126415,54,2,739749.0
127,127,gzsofts824.tk,hbj7.gzsofts824.tk,2019-08-05,2019-08-06,31,1,1,True,1,True,Y,18,0.4795739645784531,0,0,0,0,N,0,1,Compromised,53.0,7.0,38.0,0.0,23.0,0,5,200,False,198.46.237.187,7169678,67,1,216153.0
128,128,bofutitewi.com,www.bofutitewi.com,2019-07-29,2019-12-09,1632,6,4,True,1,None,N,18,0.4101295201340088,0,0,0,0,N,0,1,Attacker-Created,584.0,0.0,584.0,0.0,15.0,0,5,404,False,34.209.106.186,0,49,1,451567.5
129,129,fecewiha-wata.com,fecewiha-wata.com,2018-12-14,2019-01-08,19,32,4,True,1,None,N,17,0.4318527953958828,0,0,0,0,N,1,0,Attacker-Created,5.0,0.0,5.0,5.0,2.0,0,5,None,False,on,None,25,61,667517.25
130,130,puredrugsservice.eu,puredrugsservice.eu,2019-07-28,2019-08-23,463,10,3,True,1,True,N,19,0.4026371525429989,0,0,1,0,N,0,0,Attacker-Created,8.0,0.0,8.0,8.0,0.0,0,6,None,False,212.34.158.133,None,27,5,601514.0
131,131,mdl3.org,mdl3.org,2019-07-19,2019-08-13,1112,2,1,True,1,True,N,8,0.375,0,0,0,0,N,0,0,Attacker-Created,92.0,0.0,92.0,92.0,0.0,0,13,200,False,31.31.196.248,56434,28,5,165010.0
132,132,medraf.xyz,medraf.xyz,2019-08-03,2019-08-28,149,1,4,True,1,None,Y,10,0.4152410164862569,0,0,0,0,N,0,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,6,200,False,185.244.217.157,41041,18,1,688555.0
133,133,neduhelutmina.com,www.neduhelutmina.com,2019-06-16,2019-10-22,1521,15,4,True,1,None,N,21,0.4612129401957358,0,0,0,0,N,0,1,Attacker-Created,152.0,0.0,152.0,0.0,6.0,0,5,404,False,54.213.144.208,0,63,0,515916.7
134,134,btinternetnotificationsecured08645m.cf,btinternetnotificationsecured08645m.cf,2019-05-31,2019-06-25,25,1,1,True,1,True,Y,38,0.5034760341271509,0,0,0,0,N,0,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,9,200,True,198.54.112.195,9294,57,63,404885.0
135,135,fecewiha-wata.com,fecewiha-wata.com,2018-12-14,2019-01-08,19,32,4,True,1,None,N,17,0.4318527953958828,0,0,0,0,N,1,0,Attacker-Created,5.0,0.0,5.0,5.0,2.0,0,5,None,False,on,None,25,61,667517.25
136,136,pibemita-tonet.com,www.pibemita-tonet.com,2018-12-19,2019-09-26,2835,129,4,True,1,None,N,22,0.4465779615334223,1,0,0,0,N,1,1,Attacker-Created,79.0,0.0,79.0,0.0,5.0,0,5,200,False,52.89.236.180,2341224,531,5,672419.8
137,137,halloway.ru,halloway.ru,2019-07-17,2019-08-12,242,9,1,True,1,True,N,11,0.3869744092943177,0,0,0,0,N,0,0,Attacker-Created,115.0,0.0,115.0,115.0,2.0,0,10,404,False,8.208.3.66,808,39,0,275994.0
138,138,hirrdnahi.com,www.hirrdnahi.com,2019-08-08,2019-12-06,3411,6,4,True,1,None,N,17,0.4171469130429416,0,0,0,0,N,0,1,Compromised,198.0,0.0,198.0,0.0,33.0,0,5,404,False,52.38.179.190,0,83,0,280922.5
139,139,v-obmens24.online,v-obmens24.online,2019-06-17,2019-07-13,681,2,2,True,2,None,Y,17,0.446558677748824,0,0,0,0,N,1,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,8,200,True,185.84.108.9,134904,25,41,536780.8
140,140,tareslohuss.com,www.tareslohuss.com,2019-06-16,2019-08-12,2057,15,4,True,1,None,N,19,0.4421108367535252,0,0,0,0,N,0,1,Compromised,133.0,0.0,133.0,0.0,6.0,0,5,404,False,52.25.199.9,0,74,1,111074.0
141,141,neyirpim.com,www.neyirpim.com,2019-08-04,2019-11-27,1732,9,4,True,1,None,N,16,0.4159774408207701,0,0,0,0,N,0,1,Attacker-Created,67.0,0.0,67.0,0.0,10.0,0,5,404,False,52.37.80.93,0,85,1,392411.5
142,142,topaceclub.com,topaceclub.com,2019-06-26,2019-08-02,44,2,1,True,1,None,N,14,0.4156078493373017,0,0,0,0,N,0,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,200,True,47.254.234.184,2585,22,35,813637.0
143,143,filmyh.store,filmyh.store,2019-07-13,2019-08-19,477,3,2,True,1,True,N,12,0.44812031562256,0,0,0,0,N,0,0,Attacker-Created,1317.0,61.0,1256.0,1256.0,0.0,0,7,200,False,104.27.170.207,43385,40,2,254677.2105263158
144,144,ddddaaaddsd.tk,ddddaaaddsd.tk,2019-05-22,2019-06-28,95,2,2,True,2,True,Y,14,0.2580053224944953,0,0,0,0,N,0,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,5,200,False,185.72.146.163,423,22,75,809438.0
145,145,continentaltourist.icu,continentaltourist.icu,2019-05-07,2019-06-13,144,1,1,True,1,True,N,22,0.4238506848974529,0,0,0,0,N,0,0,Attacker-Created,21.0,0.0,21.0,21.0,0.0,0,6,200,True,5.188.231.31,135745,30,99,305627.3333333333
146,146,winlowprice.su,winlowprice.su,2019-04-30,2019-06-07,831,14,5,True,2,True,N,14,0.4402050536856126,0,0,0,0,N,0,0,Attacker-Created,8.0,0.0,8.0,8.0,0.0,0,5,404,False,195.123.240.25,564,59,86,422143.0
147,147,noootiificaation.net,noootiificaation.net,2019-06-28,2019-08-05,273,1,1,True,1,None,N,20,0.3683049217994889,0,0,0,0,N,0,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,5,200,False,104.140.100.40,163,28,42,625987.0
148,148,bbr5.pro,bbr5.pro,2019-04-13,2019-05-21,286,1,1,True,1,True,N,8,0.3125,0,0,0,0,N,0,0,Compromised,2.0,0.0,2.0,2.0,0.0,0,5,200,True,95.81.0.64,14388,23,84,864520.0
149,149,internet-security-alert-24051.cf,mail.internet-security-alert-24051.cf,2019-05-26,2019-07-17,12,1,1,True,1,True,Y,37,0.5151523942913288,0,0,2,0,N,3,1,Attacker-Created,11.0,0.0,11.0,0.0,7.0,0,7,200,True,108.179.246.153,7769,45,72,634326.0
150,150,gzsofts859.cf,bd2.gzsofts859.cf,2019-07-16,2019-08-22,12,1,1,True,1,True,Y,17,0.4668152040351581,0,0,0,0,N,0,1,Attacker-Created,2.0,0.0,2.0,0.0,0.0,0,6,404,False,192.227.161.78,1138,88,0,620883.0
151,151,foresttown.club,foresttown.club,2019-05-09,2019-06-16,1276,2,1,True,1,True,Y,15,0.4550279987754834,0,0,0,0,N,0,0,Attacker-Created,15.0,0.0,15.0,15.0,0.0,1,9,None,False,on,None,96,27,549622.6666666666
152,152,magicview.icu,magicview.icu,2019-08-07,2019-09-14,455,1,1,True,1,True,N,13,0.3976041113510931,0,0,0,0,N,0,0,Attacker-Created,27.0,1.0,26.0,26.0,0.0,0,10,200,False,37.140.192.154,168330,22,1,228375.0
153,153,pcsetupviewxx.tk,pcsetupviewxx.tk,2019-08-04,2019-09-12,4417,6,1,True,1,True,Y,16,0.4375,0,0,0,0,N,0,0,Attacker-Created,11.0,0.0,11.0,11.0,0.0,0,8,200,True,104.24.117.202,17561,60,2,336200.0
154,154,qszj3.info,qszj3.info,2019-08-02,2019-09-09,14,1,2,True,1,None,Y,10,0.4152410164862569,0,0,0,0,N,0,0,Attacker-Created,111.0,5.0,7.0,7.0,0.0,0,8,404,False,91.202.61.42,161,18,15,162158.0
155,155,cdn849.cf,hf333.cdn849.cf,2019-07-17,2019-07-17,31,1,1,True,1,True,Y,15,0.3987372689843048,0,0,0,0,N,0,1,Attacker-Created,1.0,0.0,1.0,0.0,0.0,0,6,200,False,198.46.237.187,723,73,31,612533.0
156,156,dorup.ru,load.dorup.ru,2018-01-16,2019-10-18,183667,2,1,True,1,True,N,13,0.3664011023029535,0,0,0,0,N,0,1,Attacker-Created,59.0,0.0,59.0,0.0,0.0,0,5,200,False,104.28.11.96,954,31,13,439688.21428571426
157,157,demoaplikasita.xyz,webmail.demoaplikasita.xyz,2019-06-30,2019-07-03,17,1,3,True,1,None,Y,26,0.4877718351157352,0,0,0,0,N,0,1,Compromised,3.0,0.0,3.0,0.0,0.0,0,6,200,True,101.50.1.32,36688,34,35,688284.5
158,158,norzd.com,norzd.com,2019-04-26,2019-06-05,1102,2,2,True,1,True,N,9,0.3684628534673422,0,0,0,0,N,0,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,5,200,True,167.160.17.216,47351,52,79,473579.21428571426
159,159,hostas.ga,hostas.ga,2019-04-05,2019-05-16,6528,1,1,True,1,True,Y,9,0.3406850756895644,0,0,0,0,N,0,0,Attacker-Created,44.0,0.0,44.0,44.0,20.0,0,8,403,False,40.76.42.101,564,26,117,672783.1607142857
160,160,alphaenergiapps.com,alphaenergiapps.com,2019-07-12,2019-08-22,344,1,1,True,1,True,N,19,0.4552687314903672,0,0,0,1,N,0,0,Attacker-Created,26.0,0.0,26.0,26.0,0.0,0,5,200,False,198.54.116.80,1552,32,0,348966.5
161,161,margin-binance.net,margin-binance.net,2019-05-26,2019-07-07,43,2,4,True,2,None,N,18,0.4240184090228977,0,0,0,0,N,1,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,5,200,True,104.28.29.60,7096,26,73,935640.0
162,162,lorgln.com,mx.blcokchein.lorgln.com,2019-08-03,2019-08-03,2,1,4,True,1,None,N,24,0.4532268244779466,0,0,0,1,N,0,2,Attacker-Created,17.0,0.0,17.0,0.0,11.0,0,6,200,False,193.124.186.216,15922,33,0,939934.0
163,163,bget.ru,n77799w8.bget.ru,2016-10-28,2019-08-30,12071,2,1,True,0,None,N,16,0.4316024408207701,0,0,0,0,N,0,1,Attacker-Created,2349.0,0.0,1366.0,0.0,1318.0,0,12,200,False,185.50.25.13,136017,44,95,148105.0819672131
164,164,dogepay.info,cp.dogepay.info,2019-07-18,2019-08-05,566,2,1,True,1,True,Y,15,0.4383613321088168,0,0,0,1,N,0,1,Attacker-Created,97.0,0.0,97.0,0.0,69.0,0,9,200,False,104.31.69.253,2797,28,18,735175.0
165,165,smbc-scards.com,smbc-scards.com,2019-07-15,2019-10-03,833,1,1,True,1,None,N,15,0.3924465391931262,0,0,0,1,N,1,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,10,200,True,51.38.110.79,7588,34,32,761994.0
166,166,dogepay.info,cp.dogepay.info,2019-07-18,2019-08-05,566,2,1,True,1,True,Y,15,0.4383613321088168,0,0,0,1,N,0,1,Attacker-Created,97.0,0.0,97.0,0.0,69.0,0,9,200,False,104.31.69.253,2797,28,18,735175.0
167,167,acefrogs.xyz,acefrogs.xyz,2019-08-15,2019-08-15,9,1,1,True,1,None,Y,12,0.44812031562256,0,0,0,0,N,0,0,Attacker-Created,10.0,1.0,9.0,9.0,0.0,0,12,200,True,160.153.129.39,46201,25,1,339706.0
168,168,polokg.com,www.polokg.com,2019-05-29,2019-08-29,549,2,1,True,1,True,N,14,0.3731535052029665,0,0,0,0,N,0,1,Attacker-Created,7.0,0.0,7.0,0.0,4.0,0,5,200,False,185.168.35.219,1150,33,0,352780.0
169,169,polokg.com,www.polokg.com,2019-05-29,2019-08-29,549,2,1,True,1,True,N,14,0.3731535052029665,0,0,0,0,N,0,1,Attacker-Created,7.0,0.0,7.0,0.0,4.0,0,5,200,False,185.168.35.219,1150,33,0,352780.0
170,170,ppopooioi.org.uk,ppopooioi.org.uk,2019-07-12,2019-10-12,65,2,1,True,1,None,N,16,0.34090212316881474,0,0,0,0,N,0,1,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,9,200,True,8.208.21.201,19613,32,30,681507.0
171,171,worldtouriosm.xyz,worldtouriosm.xyz,2019-02-25,2019-05-29,136,8,2,True,2,None,Y,17,0.4612645601017653,0,0,0,0,N,0,0,Attacker-Created,23.0,0.0,23.0,23.0,0.0,0,6,200,False,104.18.35.188,4070,44,91,780485.5
172,172,dirtytwitch.com,dirtytwitch.com,2019-05-20,2019-08-22,530,3,2,True,3,True,N,15,0.4154039356509715,0,0,0,0,N,0,0,Attacker-Created,21.0,0.0,21.0,21.0,0.0,0,7,404,False,213.190.6.5,618,23,87,580835.5
173,173,trybestservice.su,trybestservice.su,2019-06-28,2019-10-01,395,2,1,True,1,True,N,17,0.4115962691095487,0,0,1,0,N,0,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,1,6,200,False,193.9.28.21,151,43,0,668810.0
174,174,cubiiik.ru,cubiiik.ru,2019-05-02,2019-08-05,135,1,1,True,1,True,N,10,0.3308049217994889,0,0,0,0,N,0,0,Attacker-Created,9.0,0.0,9.0,9.0,0.0,0,7,200,False,81.177.165.21,0,27,78,532466.0
175,175,burnfat-health.world,burnfat-health.world,2019-04-28,2019-08-01,241,4,2,True,2,True,N,20,0.4777410164862568,0,0,0,0,N,1,0,Attacker-Created,41.0,0.0,41.0,41.0,0.0,0,6,None,False,185.220.221.107,None,28,59,156521.0
176,176,bwqppqguwr.xyz,bwqppqguwr.xyz,2019-03-27,2019-07-01,90,2,1,True,1,True,Y,14,0.4223479138995887,0,0,0,0,N,0,0,Attacker-Created,20.0,0.0,20.0,20.0,0.0,0,6,200,False,185.222.202.20,1386,22,70,455989.0
177,177,mobilejobs.in,mobilejobs.in,2019-05-22,2019-08-28,117,4,5,True,3,None,N,13,0.404862640764492,0,0,0,0,N,0,0,Attacker-Created,6.0,0.0,6.0,6.0,2.0,0,5,404,False,5.189.153.142,1148,57,0,555806.0
178,178,resep-nikmat.com,resep-nikmat.com,2019-02-26,2019-06-04,238,3,3,True,3,None,N,16,0.46875,0,0,0,0,N,1,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,200,True,162.144.34.129,7128,30,95,838459.0
179,179,ghazi21.xyz,ghazi21.xyz,2019-03-20,2019-06-25,676,1,1,True,1,None,Y,11,0.409701685930287,0,0,0,0,N,0,0,Attacker-Created,24.0,0.0,24.0,24.0,0.0,0,5,200,False,172.93.122.85,34438,19,73,722077.0
180,180,familyautosaleswa.com,familyautosaleswa.com,2019-06-11,2019-09-19,395,1,1,True,1,True,N,21,0.4538015577369505,0,0,0,0,N,0,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,1,6,404,False,82.221.136.34,74,92,1,557982.8333333334
181,181,bjaiuhngaba.ml,bjaiuhngaba.ml,2019-08-17,2019-09-08,46,1,1,True,1,True,Y,14,0.4156078493373017,0,0,0,0,N,0,0,Attacker-Created,9.0,0.0,9.0,9.0,0.0,0,7,200,True,107.180.26.77,25009,28,0,47276.0
182,182,viacoin.live,viacoin.live,2019-04-25,2019-08-05,1629,4,4,True,3,None,N,12,0.3777569033835866,0,0,0,0,N,0,0,Attacker-Created,16.0,0.0,16.0,16.0,0.0,0,10,200,False,104.27.170.4,9528,21,27,676179.8333333334
183,183,kokoiagja.cf,kokoiagja.cf,2019-08-17,2019-11-05,81,1,1,True,1,True,Y,12,0.38562031562256,0,0,0,0,N,0,0,Attacker-Created,7.0,0.0,7.0,7.0,0.0,1,7,200,False,107.180.26.77,25009,51,0,65056.0
184,184,cooocococ.cf,cooocococ.cf,2019-08-17,2019-11-05,56,1,1,True,1,True,Y,12,0.2062528018840125,0,0,0,0,N,0,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,8,200,False,107.180.26.77,29550,20,0,82450.0
185,185,madeinsousse.com,madeinsousse.com,2012-09-10,2020-01-04,41397,2,2,True,2,None,N,16,0.4159774408207701,0,0,0,0,N,0,0,Compromised,59.0,0.0,59.0,59.0,0.0,0,5,200,False,74.50.21.31,44435,121,79,595052.0
186,186,cyworld.co.kr,c2down.cyworld.co.kr,2010-06-24,2020-01-04,1604943,1,3,True,2,True,N,20,0.4135868744561048,0,0,0,0,N,0,2,Compromised,12.0,0.0,11.0,0.0,0.0,2,6,200,False,211.234.241.21,47009,108,0,571784.5555555555
187,187,jeuxgratuits.net,flash.jeuxgratuits.net,2010-06-24,2020-01-01,31693,6,2,True,2,True,N,22,0.4735943711407485,0,0,0,0,N,0,1,Compromised,21.0,0.0,20.0,0.0,0.0,0,5,200,True,104.31.85.117,37128,52,113,645320.625
188,188,websponsors.com,a.websponsors.com,2014-02-24,2020-01-04,3663171,1,1,True,1,None,N,17,0.4263021514624899,0,0,0,0,N,0,1,Compromised,8.0,2.0,4.0,0.0,0.0,0,7,200,True,216.220.172.25,18092,83,3,523111.7
189,189,yi.org,adhbtib.yi.org,2010-07-04,2020-01-04,24881,1,1,True,1,None,N,14,0.4223479138995887,0,0,0,0,N,0,1,Compromised,47.0,0.0,36.0,0.0,32.0,0,6,None,False,207.10.232.16,None,22,2424,638880.8571428572
190,190,dokom.net,members.dokom.net,2010-06-24,2020-01-04,33039,1,4,True,1,None,N,17,0.4115962691095487,0,0,0,0,N,0,1,Compromised,8.0,0.0,8.0,0.0,0.0,0,11,200,False,85.22.54.22,5947,50,77,595585.3333333334
191,191,elbo.dk,infolink2003.elbo.dk,2013-02-08,2020-01-04,45003,1,1,True,1,None,N,20,0.4527410164862568,0,0,0,0,N,0,1,Compromised,6.0,0.0,6.0,0.0,0.0,0,9,404,False,62.116.207.151,1635,194,31,708276.8888888889
192,192,alsedi.com,www.alsedi.com,2014-03-26,2020-01-04,10234,2,1,True,2,True,N,14,0.4156078493373016,0,0,0,0,N,0,1,Compromised,60.0,0.0,57.0,0.0,35.0,0,7,200,False,192.185.134.48,1679,28,1173,862445.3333333334
193,193,casinotropez.com,banner.casinotropez.com,2014-08-25,2020-01-04,143078,2,6,True,2,None,N,23,0.4594138591994492,0,0,0,0,N,0,1,Compromised,53.0,17.0,36.0,0.0,0.0,2,5,200,False,185.6.177.11,948392,96,31,623127.1666666666
194,194,am-team.ru,am-team.ru,2012-12-24,2020-01-04,29997,1,1,True,1,None,N,10,0.3652410164862568,0,0,0,0,N,1,0,Compromised,42.0,0.0,40.0,40.0,21.0,0,6,403,False,195.216.243.237,2360,24,431,599504.8
195,195,hostseguro.com,hostv.hostseguro.com,2011-02-22,2020-01-03,12446,1,1,True,1,True,N,20,0.4230229691428728,0,0,0,0,N,0,1,Compromised,4.0,0.0,4.0,0.0,0.0,0,7,404,False,69.167.173.224,331,50,2723,530747.0
196,196,macraigor.com,www.macraigor.com,2013-05-28,2020-01-01,20140,1,1,True,1,True,N,17,0.3877351483370592,0,0,0,0,N,0,1,Compromised,26.0,1.0,25.0,0.0,0.0,0,5,200,False,192.232.193.95,6392,35,114,800240.0
197,197,radiantlightyoga.com,radiantlightyoga.com,2014-03-17,2020-01-04,15291,1,1,True,1,None,N,20,0.4605229691428727,0,0,0,0,N,0,0,Compromised,3.0,0.0,3.0,3.0,0.0,0,6,200,True,103.225.186.132,14828,55,388,284631.0
198,198,1freewebspace.com,pchxovqn.1freewebspace.com,2011-12-07,2020-01-04,58047,2,1,True,1,True,N,26,0.4973872197311198,0,0,0,0,N,0,1,Compromised,78.0,0.0,77.0,0.0,27.0,0,6,200,False,66.219.202.10,11027,56,276,954880.0
199,199,gamerz.net,www.gamerz.net,2010-06-27,2020-01-04,166493,1,1,True,1,True,N,14,0.3977507095512776,0,0,0,0,N,0,1,Compromised,13.0,0.0,13.0,0.0,0.0,0,5,200,False,96.255.48.4,2219,39,127,717509.6666666666
200,200,novastilmec.com,novastilmec.com,2014-09-29,2020-01-04,2751,10,4,True,2,None,N,15,0.4383613321088168,0,0,0,0,N,0,0,Compromised,6.0,0.0,5.0,5.0,0.0,0,5,404,True,62.149.144.100,31578,74,1772,730219.5
201,201,ramonllull.net,ramonllull.net,2014-12-12,2020-01-04,24366,3,3,True,1,None,N,14,0.3866336281853029,0,0,0,0,N,0,0,Compromised,9.0,0.0,9.0,9.0,0.0,0,5,502,False,192.124.249.5,49564,30,1715,508964.8333333333
202,202,kultnet.de,www.kultnet.de,2010-06-30,2020-01-04,38448,2,1,True,1,None,N,14,0.3798935697652535,1,0,0,0,N,0,1,Compromised,19.0,3.0,15.0,0.0,0.0,2,6,200,False,89.22.103.83,26769,73,8,574857.3
203,203,tgs.ru,tgs.ru,2011-05-20,2020-01-02,11050,2,3,True,2,None,N,6,0.32312031562255994,0,0,0,0,N,0,0,Compromised,9.0,0.0,9.0,9.0,0.0,0,5,404,False,80.78.250.147,9251,26,1552,778072.0
204,204,hdr-photography.com,www.hdr-photography.com,2012-12-20,2020-01-04,83079,2,2,True,2,True,N,23,0.455311209335637,0,0,0,0,N,1,1,Compromised,12.0,0.0,12.0,0.0,0.0,0,5,200,False,209.212.159.190,17600,40,114,844364.0
205,205,dmkproject.pl,zsnr1.dmkproject.pl,2012-04-30,2020-01-04,6656,2,2,True,1,None,N,19,0.4915172454244922,0,0,0,0,N,0,1,Compromised,12.0,0.0,12.0,0.0,0.0,0,6,404,False,77.79.239.202,1148,63,897,610262.0
206,206,exceltechnovation.com,exceltechnovation.com,2014-11-03,2020-01-04,8176,6,2,True,5,None,N,21,0.4403214275886705,0,0,0,0,N,0,0,Compromised,12.0,0.0,12.0,12.0,0.0,0,5,200,False,198.211.55.142,32623,29,1662,356389.0
207,207,hattix.co.uk,upload.hattix.co.uk,2014-12-17,2020-01-04,21897,2,8,True,1,None,N,19,0.4470771989837456,0,0,0,0,N,0,2,Compromised,5.0,0.0,5.0,0.0,0.0,0,6,200,True,185.24.12.38,107191,48,336,828072.0
